longitude,latitude,housing_median_age,median_income,median_house_value,rooms_per_bedroom,rooms_per_household,people_per_household,ocean_proximity_enc
-118.18,34.11,33.0,2.6591,183800.0,3.895140664961637,5.110738255033557,2.5268456375838926,0.0
-118.18,34.11,44.0,2.3984,152200.0,3.3819095477386933,3.9127906976744184,3.5,0.0
-118.19,34.11,38.0,2.286,169300.0,3.7475728155339807,3.5962732919254656,3.2639751552795033,0.0
-118.19,34.11,26.0,3.4227,143800.0,3.5842450765864333,3.748283752860412,2.643020594965675,0.0
-118.19,34.1,42.0,3.2121,153900.0,4.160949868073879,4.171957671957672,3.484126984126984,0.0
-118.2,34.11,36.0,2.1793,185700.0,2.698501872659176,2.882,3.618,0.0
-118.2,34.11,37.0,1.9355,166300.0,3.3387888707037643,3.743119266055046,3.1155963302752294,0.0
-118.2,34.1,30.0,2.07,154500.0,3.0434419381787805,3.1324161650902838,3.7282889079965607,0.0
-118.21,34.11,32.0,4.3812,228200.0,5.529058116232465,5.176360225140713,3.1163227016885555,0.0
-118.21,34.1,40.0,5.2723,218300.0,5.329113924050633,5.1030303030303035,2.409090909090909,0.0
-118.21,34.1,47.0,3.0377,186800.0,3.994492525570417,4.590415913200723,3.027124773960217,0.0
-118.22,34.1,35.0,4.1213,252100.0,5.07994923857868,5.239528795811518,3.6452879581151834,0.0
-118.23,34.1,38.0,2.7119999999999997,143800.0,4.220883534136546,4.5895196506550215,3.489082969432314,0.0
-118.23,34.1,46.0,2.2788,152900.0,4.229982964224872,4.490054249547921,3.8354430379746836,0.0
-118.21,34.1,36.0,3.7437,241700.0,3.75234521575985,3.7383177570093458,2.3065420560747665,0.0
-118.21,34.09,34.0,2.7708,148200.0,4.029126213592233,4.345549738219895,4.392670157068062,0.0
-118.22,34.1,33.0,4.0469,196600.0,4.930051813471502,5.597058823529411,3.4911764705882353,0.0
-118.23,34.1,41.0,2.1687,157000.0,3.569920844327177,3.2524038461538463,3.6923076923076925,0.0
-118.22,34.09,42.0,2.5213,149700.0,3.4959016393442623,3.8165548098434003,4.342281879194631,0.0
-118.22,34.09,36.0,2.48,138900.0,3.43855421686747,3.4804878048780488,4.475609756097561,0.0
-118.22,34.09,45.0,2.8194,165000.0,3.898181818181818,4.411522633744856,4.098765432098766,0.0
-118.23,34.09,41.0,2.0476,181300.0,2.1791044776119404,2.720496894409938,4.285714285714286,0.0
-118.23,34.13,47.0,4.6528,244400.0,4.94468085106383,4.335820895522388,2.9141791044776117,0.0
-118.23,34.13,48.0,3.5893,212500.0,4.4397590361445785,5.625954198473282,3.5267175572519083,0.0
-118.22,34.13,40.0,4.825,205800.0,4.739655172413793,5.379647749510763,2.690802348336595,0.0
-118.23,34.13,34.0,4.5766,185800.0,4.087248322147651,4.2,2.806896551724138,0.0
-118.23,34.13,37.0,2.975,244500.0,4.223004694835681,4.314148681055156,2.6091127098321345,0.0
-118.22,34.12,28.0,3.0919,185400.0,3.225365853658537,3.5095541401273884,2.8343949044585988,0.0
-118.21,34.12,35.0,3.5638,170500.0,4.412300683371298,4.701456310679611,3.6966019417475726,0.0
-118.22,34.11,36.0,5.2083,220900.0,5.425330812854442,5.079646017699115,2.426548672566372,0.0
-118.22,34.12,37.0,5.2049,240800.0,5.363636363636363,5.090196078431372,2.9411764705882355,0.0
-118.23,34.12,28.0,2.2843,183800.0,3.324731182795699,3.7892156862745097,2.3872549019607843,0.0
-118.24,34.12,41.0,3.1806,204200.0,4.029900332225914,4.043333333333333,2.67,0.0
-118.23,34.12,32.0,4.5089,221100.0,4.264765784114053,4.37160751565762,2.9498956158663883,0.0
-118.23,34.11,31.0,5.5051,223500.0,5.345549738219895,5.345549738219895,2.5916230366492146,0.0
-118.23,34.11,35.0,3.3389,187100.0,4.27188465499485,4.650224215246637,3.609865470852018,0.0
-118.25,34.12,11.0,2.8889,153100.0,3.0645933014354068,3.881818181818182,4.8,0.0
-118.24,34.12,29.0,2.6111,168800.0,3.2556053811659194,3.796078431372549,4.339869281045751,0.0
-118.24,34.12,34.0,0.8907,154200.0,3.076923076923077,2.2857142857142856,3.5714285714285716,0.0
-118.24,34.11,50.0,2.7679,178800.0,4.747228381374723,5.025821596244131,4.171361502347418,0.0
-118.24,34.11,39.0,2.2167,176700.0,3.2988505747126435,3.4474474474474475,3.4864864864864864,0.0
-118.23,34.11,33.0,3.133,156000.0,4.043343653250774,4.31023102310231,4.118811881188119,0.0
-118.26,34.12,45.0,3.1306,214000.0,4.067335243553009,4.347626339969372,2.7075038284839206,0.0
-118.26,34.11,47.0,3.6667,210900.0,4.280392156862745,4.3399602385685885,2.8727634194831015,0.0
-118.25,34.11,43.0,2.8667,217800.0,3.825042881646655,4.106813996316759,3.0699815837937385,0.0
-118.25,34.11,43.0,2.7466,208900.0,3.499212598425197,3.6666666666666665,2.9983498349834985,0.0
-118.25,34.11,39.0,3.015,156300.0,3.834688346883469,4.031339031339031,4.17948717948718,0.0
-118.24,34.1,42.0,3.1691,141300.0,3.344298245614035,3.5300925925925926,3.9074074074074074,0.0
-118.25,34.11,52.0,3.4375,170000.0,2.9761904761904763,3.125,2.475,0.0
-118.25,34.1,42.0,2.625,164300.0,4.068027210884353,4.152777777777778,2.1666666666666665,0.0
-118.25,34.1,42.0,3.7184,277300.0,4.391213389121339,4.781321184510251,2.203872437357631,0.0
-118.26,34.11,52.0,3.5673,270700.0,4.3283582089552235,5.1940298507462686,2.235820895522388,0.0
-118.27,34.14,29.0,2.7685,204500.0,3.1114781172584642,3.658252427184466,2.2524271844660193,0.0
-118.27,34.13,47.0,2.1071,208900.0,3.83008356545961,3.289473684210526,3.617224880382775,0.0
-118.27,34.13,46.0,2.9392,230300.0,4.0732323232323235,3.8774038461538463,2.3221153846153846,0.0
-118.27,34.11,36.0,3.0521,276600.0,3.398886827458256,3.769547325102881,1.9218106995884774,0.0
-118.27,34.11,39.0,4.4094,352600.0,4.175764192139738,5.127345844504021,1.8471849865951742,0.0
-118.28,34.11,38.0,3.6181,495600.0,3.852076124567474,4.0518653321201095,1.6651501364877161,0.0
-118.28,34.11,45.0,3.1445,438300.0,4.854984894259819,4.840361445783133,1.9066265060240963,0.0
-118.28,34.12,50.0,12.8763,500001.0,7.641025641025641,7.074183976261128,2.4807121661721068,0.0
-118.26,34.12,52.0,2.7348,209100.0,4.079831932773109,4.071278825995807,2.8825995807127884,0.0
-118.26,34.12,52.0,3.8393,238200.0,4.403846153846154,4.721649484536083,2.6350515463917525,0.0
-118.27,34.12,50.0,3.575,230600.0,4.629545454545455,4.884892086330935,2.6115107913669067,0.0
-118.29,34.11,30.0,5.296,500001.0,4.866666666666666,4.7827586206896555,1.8551724137931034,0.0
-118.29,34.11,40.0,3.0461,264300.0,3.637720488466757,4.007473841554559,1.710014947683109,0.0
-118.29,34.1,39.0,2.9417,254200.0,3.7731958762886597,4.0817843866171,2.1654275092936803,0.0
-118.29,34.1,43.0,3.5172,265500.0,3.8623024830699775,3.988344988344988,2.773892773892774,0.0
-118.29,34.11,24.0,2.3789,266700.0,3.2853333333333334,3.5848690591658583,1.6343355965082444,0.0
-118.29,34.11,49.0,12.9591,500001.0,7.519788918205805,7.5,2.9289473684210527,0.0
-118.29,34.11,48.0,3.2333,436400.0,4.908474576271186,5.045296167247387,2.3728222996515678,0.0
-118.3,34.11,52.0,3.5806,391900.0,4.645925925925926,5.1749174917491745,2.0016501650165015,0.0
-118.3,34.1,37.0,2.0672,283300.0,2.6792929292929295,2.8308431163287087,2.0784418356456777,0.0
-118.3,34.11,25.0,8.4389,500001.0,7.293577981651376,7.718446601941747,2.7572815533980584,0.0
-118.3,34.11,52.0,6.9391,500001.0,7.975510204081632,8.244725738396625,2.721518987341772,0.0
-118.31,34.11,52.0,5.8659,433300.0,6.188118811881188,6.399317406143345,2.508532423208191,0.0
-118.31,34.12,39.0,8.0073,500001.0,6.942959001782532,7.266791044776119,2.371268656716418,0.0
-118.31,34.13,40.0,7.2692,498700.0,6.37020316027088,6.816425120772947,2.1908212560386473,0.0
-118.32,34.12,52.0,4.15,393500.0,4.2625,4.355044699872286,1.5555555555555556,0.0
-118.32,34.11,42.0,4.0833,434400.0,4.5340699815837935,5.1078838174273855,1.7780082987551866,0.0
-118.32,34.11,33.0,3.2462,435700.0,3.5413793103448277,3.9744582043343653,1.8606811145510835,0.0
-118.32,34.11,48.0,2.3974,410700.0,2.832172260924636,3.201145311381532,2.0014316392269147,0.0
-118.33,34.11,38.0,2.2148,438300.0,3.1772727272727272,3.5160965794768613,1.9507042253521127,0.0
-118.33,34.11,48.0,3.0642,342900.0,3.4504310344827585,3.472885032537961,1.700650759219089,0.0
-118.33,34.11,37.0,8.2335,430200.0,5.368663594470046,5.098468271334792,1.851203501094092,0.0
-118.32,34.13,34.0,4.0833,500001.0,6.798534798534798,7.03030303030303,2.0454545454545454,0.0
-118.33,34.12,23.0,6.0352,500001.0,4.552884615384615,4.831632653061225,1.961734693877551,0.0
-118.34,34.13,45.0,6.6739,500001.0,5.695443645083933,5.7926829268292686,1.8317073170731708,0.0
-118.32,34.14,23.0,4.0965,500001.0,3.2143359100491917,4.596984924623116,1.6321608040201006,0.0
-118.34,34.11,40.0,3.6974,500001.0,4.416264090177133,4.841129744042365,1.795233892321271,0.0
-118.35,34.1,26.0,3.358,364500.0,3.7876190476190477,4.253475935828877,1.839572192513369,0.0
-118.36,34.1,52.0,2.9760000000000004,405100.0,4.608540925266904,4.743589743589744,2.1172161172161172,0.0
-118.36,34.1,52.0,3.0179,500001.0,4.437246963562753,4.765217391304348,1.8391304347826087,0.0
-118.35,34.1,18.0,2.8036,225000.0,2.6609380594343,3.2740088105726874,1.5841409691629955,0.0
-118.35,34.1,16.0,2.6458,372200.0,2.8227360308285165,2.989795918367347,1.6816326530612244,0.0
-118.35,34.1,20.0,3.9044,436400.0,3.510230179028133,3.7144790257104194,1.5710419485791611,0.0
-118.35,34.1,18.0,2.325,250000.0,3.1583397386625673,3.681899641577061,1.8844086021505377,0.0
-118.35,34.1,24.0,1.845,237500.0,3.0377149195784803,3.1207977207977207,1.6313390313390312,0.0
-118.34,34.11,51.0,4.3571,468800.0,2.692528735632184,2.813813813813814,1.5825825825825826,0.0
-118.34,34.1,29.0,1.8209,500001.0,2.1990358126721765,2.524110671936759,1.6118577075098814,0.0
-118.34,34.1,24.0,1.5429,325000.0,2.52338811630847,2.9702380952380953,1.8080357142857142,0.0
-118.34,34.1,28.0,2.5434,232100.0,2.956117021276596,3.25,1.858187134502924,0.0
-118.33,34.1,30.0,1.51,187500.0,2.1639411283728536,2.4884814292430653,1.9384109073812883,0.0
-118.33,34.1,43.0,1.3157,333300.0,1.6597812879708385,1.9118264520643806,2.1336599020293914,0.0
-118.31,34.1,40.0,1.6903,350000.0,2.309545875810936,2.4575936883629192,2.380670611439842,0.0
-118.32,34.1,28.0,1.7306,450000.0,2.456703910614525,2.837096774193548,2.359677419354839,0.0
-118.3,34.1,35.0,1.9354,340000.0,2.5386693684566026,2.7146984470928133,2.1303719754423978,0.0
-118.3,34.1,25.0,1.6112,262500.0,2.2892128279883384,2.435483870967742,3.017990074441687,0.0
-118.31,34.1,36.0,1.5328,250000.0,2.2149080348499517,2.5707865168539326,3.404494382022472,0.0
-118.31,34.1,33.0,1.705,350000.0,2.207492795389049,2.5114754098360654,3.0098360655737704,0.0
-118.33,34.1,48.0,1.625,237500.0,2.1297709923664123,2.31055900621118,3.3333333333333335,0.0
-118.33,34.1,45.0,2.0888,237500.0,2.7485632183908044,3.130932896890344,2.5400981996726677,0.0
-118.32,34.1,43.0,1.4005,193800.0,2.2002724795640325,2.5077639751552794,2.267080745341615,0.0
-118.32,34.09,34.0,1.6331,162500.0,2.1118701964133217,2.283471837488458,2.451523545706371,0.0
-118.33,34.09,30.0,2.1403,200000.0,2.461876832844575,2.8998272884283245,2.4956822107081176,0.0
-118.33,34.1,29.0,2.1866,250000.0,2.5416666666666665,2.633093525179856,2.485611510791367,0.0
-118.31,34.1,34.0,1.625,67500.0,2.8297872340425534,2.9776119402985075,3.5970149253731343,0.0
-118.31,34.09,34.0,1.8214,211100.0,2.461263408820024,2.664516129032258,3.3883870967741934,0.0
-118.31,34.09,28.0,1.8977,100000.0,2.696629213483146,2.7169811320754715,3.362264150943396,0.0
-118.32,34.09,32.0,2.0341,250000.0,2.9476439790575917,3.0432432432432432,3.383783783783784,0.0
-118.32,34.09,27.0,2.5556,175000.0,2.142857142857143,1.875,2.9642857142857144,0.0
-118.32,34.1,36.0,1.7325,221900.0,2.398550724637681,2.6145339652448656,3.0916271721958926,0.0
-118.32,34.09,34.0,2.0557,225000.0,2.18962962962963,2.2633996937212864,3.0260336906584993,0.0
-118.32,34.1,31.0,1.5284,200000.0,2.7161572052401746,2.7400881057268722,2.6299559471365637,0.0
-118.32,34.1,30.0,1.8277,137500.0,2.272538860103627,2.623205741626794,2.6279904306220097,0.0
-118.32,34.1,52.0,2.2311,206300.0,2.911111111111111,2.879120879120879,2.769230769230769,0.0
-118.3,34.1,29.0,1.7083,166700.0,2.489392831016825,2.8986371379897786,2.9233390119250426,0.0
-118.3,34.09,40.0,1.8156,218800.0,2.516872427983539,2.500408830744072,3.23221586263287,0.0
-118.31,34.09,36.0,1.2412,216700.0,1.8738095238095238,2.186111111111111,4.183333333333334,0.0
-118.3,34.1,38.0,1.7641,250000.0,2.261487964989059,2.4232121922626026,3.1852286049237986,0.0
-118.3,34.1,36.0,1.9297,203300.0,2.5406006674082313,2.7222884386174018,2.34088200238379,0.0
-118.29,34.09,34.0,1.7514,187500.0,2.4380610412926393,2.6601371204701274,2.9294809010773752,0.0
-118.3,34.09,36.0,2.2612,230400.0,2.3484390735146023,2.5156418554476807,3.4034519956850056,0.0
-118.29,34.1,39.0,2.7054,162500.0,2.11744966442953,2.302919708029197,2.7153284671532845,0.0
-118.29,34.09,29.0,2.3317,172500.0,2.8282828282828283,3.031123139377537,3.0500676589986466,0.0
-118.28,34.09,38.0,3.0357,175000.0,2.8727272727272726,4.072164948453608,3.422680412371134,0.0
-118.29,34.09,43.0,1.9835,225000.0,2.405775075987842,2.5781758957654723,3.1612377850162865,0.0
-118.29,34.09,28.0,1.9766,112500.0,2.4104938271604937,2.6164154103852595,3.306532663316583,0.0
-118.29,34.09,35.0,2.0467,158300.0,2.2024048096192383,2.4100877192982457,3.773026315789474,0.0
-118.29,34.09,35.0,2.0132,198400.0,2.3512544802867383,2.6031746031746033,3.5198412698412698,0.0
-118.29,34.09,39.0,1.8056,262500.0,1.9421965317919074,2.225165562913907,3.880794701986755,0.0
-118.29,34.09,52.0,1.9063,261600.0,3.950310559006211,3.603399433427762,2.7875354107648724,0.0
-118.3,34.09,29.0,2.1927,253300.0,2.726890756302521,2.9446460980036298,3.544464609800363,0.0
-118.3,34.09,25.0,1.4497,205600.0,2.7523474178403755,2.7204176334106727,3.3178654292343386,0.0
-118.3,34.09,32.0,2.0307,226700.0,3.2670623145400595,3.467716535433071,3.4299212598425197,0.0
-118.31,34.09,36.0,2.1524,187500.0,2.989311163895487,3.653120464441219,3.5500725689404935,0.0
-118.31,34.09,30.0,2.0,240600.0,2.505938242280285,2.7738825591586327,3.223488168273444,0.0
-118.31,34.09,42.0,1.5195,218200.0,2.306146572104019,2.3997539975399755,3.075030750307503,0.0
-118.32,34.09,30.0,2.0044,212500.0,2.4425587467362924,2.2844932844932844,3.1684981684981683,0.0
-118.32,34.09,28.0,1.879,218800.0,2.653235653235653,2.8479685452162515,3.3394495412844036,0.0
-118.33,34.09,36.0,3.6953,200000.0,3.5161290322580645,4.739130434782608,3.0144927536231885,0.0
-118.33,34.09,36.0,1.4375,165000.0,3.1166666666666667,4.417322834645669,2.677165354330709,0.0
-118.33,34.09,40.0,1.9911,220000.0,2.9170305676855897,3.697416974169742,2.793357933579336,0.0
-118.34,34.09,5.0,2.3568,204700.0,2.793501048218029,3.47911227154047,2.2624020887728458,0.0
-118.34,34.09,14.0,2.2,210000.0,3.035035035035035,3.605231866825208,2.0107015457788346,0.0
-118.34,34.08,50.0,3.1078,346700.0,4.048009367681499,4.110582639714625,1.8834720570749108,0.0
-118.34,34.09,52.0,3.2946,321600.0,3.448207171314741,3.7145922746781115,1.8218884120171674,0.0
-118.34,34.08,52.0,10.3661,500001.0,7.688172043010753,8.03370786516854,3.0730337078651684,0.0
-118.35,34.09,47.0,2.8021,280600.0,3.2967032967032965,3.7656903765690375,1.9267782426778242,0.0
-118.35,34.08,52.0,3.8472,395700.0,5.015,4.916666666666667,2.519607843137255,0.0
-118.35,34.08,52.0,3.8141,342000.0,5.381443298969073,5.568,2.421333333333333,0.0
-118.35,34.09,42.0,2.5982,315800.0,3.43701399688958,3.652892561983471,2.0297520661157025,0.0
-118.35,34.08,52.0,4.5833,333900.0,4.885714285714286,4.816901408450704,2.047887323943662,0.0
-118.36,34.08,52.0,3.2824,304800.0,4.09375,4.356984478935699,1.7605321507760532,0.0
-118.32,34.08,52.0,3.125,380400.0,4.529182879377432,4.637450199203188,2.2908366533864544,0.0
-118.33,34.08,52.0,3.5083,500001.0,3.9140969162995596,4.047835990888383,1.5284738041002277,0.0
-118.33,34.08,50.0,3.2426,442900.0,3.592548076923077,3.8567741935483872,1.735483870967742,0.0
-118.31,34.08,30.0,2.2422,254500.0,3.0415754923413565,3.286052009456265,3.451536643026005,0.0
-118.31,34.08,31.0,1.7542,287500.0,2.764277035236938,3.1597222222222223,3.040277777777778,0.0
-118.32,34.08,46.0,2.4196,358100.0,3.816479400749064,3.881904761904762,2.380952380952381,0.0
-118.31,34.08,23.0,2.7543,220000.0,2.769673704414587,3.2066666666666666,2.8088888888888888,0.0
-118.32,34.08,52.0,3.37,330300.0,3.7401315789473686,3.8282828282828283,2.538720538720539,0.0
-118.32,34.08,52.0,4.1429,380300.0,5.010570824524313,5.460829493087558,2.4262672811059907,0.0
-118.3,34.08,34.0,1.8771,247500.0,2.3887297039159505,2.5783505154639177,3.428865979381443,0.0
-118.3,34.08,36.0,2.1766,205600.0,2.536779324055666,2.8355555555555556,3.3377777777777777,0.0
-118.31,34.08,27.0,2.8971,251100.0,2.9686274509803923,2.922779922779923,3.0945945945945947,0.0
-118.31,34.08,26.0,2.7038,227100.0,3.01310861423221,3.237424547283702,3.7585513078470827,0.0
-118.29,34.08,34.0,1.525,210000.0,2.631868131868132,2.8176470588235296,3.276470588235294,0.0
-118.29,34.08,23.0,1.8495,212500.0,1.9893276414087513,2.1724941724941726,3.257575757575758,0.0
-118.3,34.08,34.0,1.5685,225000.0,2.399385560675883,2.7942754919499104,3.1735241502683365,0.0
-118.3,34.08,32.0,2.3846,258300.0,2.70931326434619,2.801556420233463,3.546692607003891,0.0
-118.29,34.08,25.0,2.4,173900.0,2.987849331713244,3.2228047182175623,3.4534731323722148,0.0
-118.29,34.08,38.0,1.9286,137500.0,2.923076923076923,2.7142857142857144,3.1785714285714284,0.0
-118.37,34.12,34.0,11.615,500001.0,7.0701754385964914,7.2148337595907925,2.156010230179028,0.0
-118.36,34.12,26.0,8.5136,500001.0,6.39672131147541,6.174050632911392,2.3227848101265822,0.0
-118.35,34.11,33.0,4.1717,500001.0,4.456495828367104,4.985333333333333,1.8006666666666666,0.0
-118.36,34.11,35.0,6.5195,500001.0,5.677697841726618,6.364516129032258,2.195161290322581,0.0
-118.38,34.11,38.0,7.1134,416700.0,4.9732313575525815,5.487341772151899,1.8354430379746836,0.0
-118.37,34.11,42.0,8.5842,500001.0,5.636363636363637,5.765935214211076,1.9467084639498433,0.0
-118.36,34.1,36.0,2.5588,500001.0,3.535799522673031,3.9771812080536915,1.5154362416107383,0.0
-118.37,34.1,37.0,15.0001,500001.0,6.074626865671642,8.659574468085106,2.127659574468085,0.0
-118.38,34.1,39.0,9.3092,500001.0,6.48122866894198,7.234285714285714,1.8571428571428572,0.0
-118.39,34.1,30.0,8.943999999999999,500001.0,6.593521421107628,7.170454545454546,2.018181818181818,0.0
-118.39,34.09,41.0,4.3214,500001.0,5.7936507936507935,5.84,1.84,0.0
-118.36,34.09,38.0,2.9643,355300.0,3.7079037800687287,3.7400346620450606,1.8388214904679376,0.0
-118.36,34.08,40.0,1.9937,367100.0,4.070680628272251,4.076015727391874,2.040629095674967,0.0
-118.37,34.08,52.0,3.9783,374100.0,4.238848920863309,4.532307692307692,1.9353846153846155,0.0
-118.37,34.08,22.0,3.2149,300000.0,3.20682302771855,3.6862745098039214,1.5,0.0
-118.37,34.09,31.0,2.8942,500001.0,3.820113314447592,3.914368650217707,1.537010159651669,0.0
-118.36,34.08,45.0,3.3864,397900.0,4.544513457556936,4.824175824175824,2.78021978021978,0.0
-118.37,34.08,52.0,5.7524,393600.0,5.771653543307087,5.794466403162056,2.3715415019762847,0.0
-118.37,34.08,52.0,6.0338,423700.0,5.533632286995516,5.793427230046948,2.5492957746478875,0.0
-118.26,34.1,48.0,3.6579,318600.0,4.493870402802101,4.557726465364121,2.523978685612789,0.0
-118.26,34.1,52.0,4.0721,350000.0,4.980988593155893,6.298076923076923,3.3125,0.0
-118.27,34.1,51.0,6.4459,421600.0,6.067437379576108,6.174509803921569,2.1215686274509804,0.0
-118.27,34.1,41.0,5.7778,412700.0,5.039189189189189,5.274398868458275,1.9292786421499293,0.0
-118.27,34.11,41.0,2.978,306800.0,3.661946902654867,4.01747572815534,1.8048543689320389,0.0
-118.28,34.11,46.0,4.2019,352100.0,5.694581280788177,5.427230046948357,2.4131455399061035,0.0
-118.28,34.11,52.0,5.4122,397500.0,5.850574712643678,6.132530120481928,2.3343373493975905,0.0
-118.28,34.11,52.0,4.5781,360500.0,4.125858123569794,4.646907216494846,2.0283505154639174,0.0
-118.28,34.1,44.0,4.0602,324000.0,4.663247863247864,4.811287477954145,2.164021164021164,0.0
-118.27,34.1,50.0,4.7132,304600.0,5.309045226130653,5.055023923444976,1.8971291866028708,0.0
-118.28,34.1,49.0,3.0958,210900.0,3.78372591006424,4.034246575342466,2.4337899543378994,0.0
-118.28,34.1,48.0,2.3421,200000.0,3.272357723577236,3.425531914893617,2.6936170212765957,0.0
-118.28,34.1,49.0,2.7875,217300.0,3.230681818181818,3.571608040201005,2.5175879396984926,0.0
-118.27,34.09,48.0,4.1667,344800.0,5.176271186440678,5.339160839160839,2.0594405594405596,0.0
-118.27,34.09,52.0,3.9674,268800.0,4.226736566186108,4.542253521126761,2.195774647887324,0.0
-118.28,34.09,52.0,2.3333,196500.0,3.4283559577677223,3.8073701842546064,2.4790619765494135,0.0
-118.27,34.09,52.0,3.7847,252300.0,4.192792792792793,4.739307535641548,2.134419551934827,0.0
-118.26,34.09,51.0,3.6434,278800.0,4.185792349726776,4.6006006006006,2.009009009009009,0.0
-118.26,34.09,36.0,3.8448,241400.0,4.205282112845138,4.445431472081219,3.3654822335025383,0.0
-118.27,34.09,52.0,4.625,230800.0,4.86036036036036,5.3681592039801,2.18407960199005,0.0
-118.27,34.09,44.0,2.9709,225000.0,3.9978070175438596,4.234610917537747,2.0708478513356563,0.0
-118.26,34.08,52.0,2.3816,166700.0,3.5652173913043477,3.7846153846153845,3.8230769230769233,0.0
-118.26,34.08,41.0,2.4375,203300.0,3.8777777777777778,3.8457300275482096,2.9449035812672175,0.0
-118.26,34.08,46.0,3.5039,187500.0,3.78,3.75,3.611111111111111,0.0
-118.27,34.08,35.0,2.3913,198800.0,3.1424657534246574,3.875,3.4324324324324325,0.0
-118.26,34.07,36.0,2.0214,170500.0,2.836408364083641,3.01437908496732,3.6901960784313728,0.0
-118.26,34.07,28.0,2.625,187500.0,3.1467391304347827,2.866336633663366,3.3316831683168315,0.0
-118.27,34.08,38.0,2.5521,157500.0,2.8277153558052435,2.859848484848485,3.6603535353535355,0.0
-118.27,34.08,46.0,2.7179,184300.0,3.521077283372365,3.694103194103194,3.178132678132678,0.0
-118.28,34.08,42.0,2.9423,200000.0,2.665775401069519,2.6801075268817205,2.639784946236559,0.0
-118.28,34.08,52.0,2.6178,203100.0,3.188874514877102,3.304289544235925,3.1206434316353886,0.0
-118.27,34.08,43.0,3.2386,185000.0,3.802371541501976,3.942622950819672,2.69672131147541,0.0
-118.27,34.07,38.0,1.87,170800.0,2.2841726618705036,2.8222222222222224,3.76,0.0
-118.28,34.08,42.0,3.1607,182000.0,3.099616858237548,3.6772727272727272,3.3045454545454547,0.0
-118.28,34.09,52.0,2.4429,228800.0,3.747844827586207,3.607883817427386,1.946058091286307,0.0
-118.28,34.08,39.0,2.875,213500.0,3.529017857142857,3.8655256723716382,2.3643031784841075,0.0
-118.28,34.08,40.0,2.7366,169100.0,3.001841620626151,3.196078431372549,3.074509803921569,0.0
-118.28,34.09,49.0,2.4677,219200.0,3.1979949874686717,3.7938553022794848,2.836471754212091,0.0
-118.23,34.07,35.0,1.9722,156300.0,3.034090909090909,3.0,3.5640449438202246,0.0
-118.23,34.07,40.0,3.1944,143800.0,4.2521008403361344,4.43859649122807,3.482456140350877,0.0
-118.24,34.08,52.0,4.9844,187500.0,5.45,4.541666666666667,3.5833333333333335,0.0
-118.24,34.08,52.0,4.025,137500.0,5.269230769230769,5.708333333333333,2.7083333333333335,0.0
-118.23,34.09,47.0,2.6442,136100.0,3.594142259414226,3.6709401709401708,3.9017094017094016,0.0
-118.23,34.09,49.0,2.6923,150000.0,3.5921052631578947,3.8093023255813954,3.488372093023256,0.0
-118.23,34.09,45.0,2.6051,155500.0,3.6095041322314048,3.9614512471655328,3.8095238095238093,0.0
-118.25,34.09,52.0,3.5603,210000.0,4.778554778554779,4.904306220095694,2.289473684210526,0.0
-118.25,34.09,52.0,3.75,241700.0,5.2,6.117647058823529,1.8823529411764706,0.0
-118.25,34.08,44.0,2.1108,200000.0,3.2534246575342465,3.8101604278074865,2.9973262032085564,0.0
-118.25,34.08,47.0,2.6136,169200.0,3.0957910014513788,3.2220543806646527,3.178247734138973,0.0
-118.25,34.09,43.0,2.6336,174300.0,2.9968503937007873,3.104404567699837,3.130505709624796,0.0
-118.25,34.09,52.0,2.935,189400.0,3.970212765957447,4.474820143884892,2.904076738609113,0.0
-118.26,34.08,50.0,1.7945,166700.0,2.713636363636364,2.6533333333333333,3.234074074074074,0.0
-118.26,34.08,45.0,2.5428,167800.0,3.467304625199362,3.903052064631957,3.576301615798923,0.0
-118.25,34.09,52.0,3.1864,189800.0,4.10718954248366,4.607038123167156,2.533724340175953,0.0
-118.26,34.08,45.0,1.9209,179200.0,2.690447400241838,2.8093434343434343,3.407828282828283,0.0
-118.26,34.07,46.0,2.4038,181700.0,3.330014224751067,3.6126543209876543,3.6589506172839505,0.0
-118.26,34.07,52.0,2.7625,232100.0,4.15,4.391534391534392,3.708994708994709,0.0
-118.25,34.07,47.0,1.9028,217900.0,3.331715210355987,3.7849264705882355,3.7371323529411766,0.0
-118.25,34.07,43.0,2.0,175000.0,2.372670807453416,2.496732026143791,4.166666666666667,0.0
-118.25,34.06,20.0,1.5491,225000.0,2.411764705882353,1.64,3.48,0.0
-118.24,34.07,27.0,1.6136,137500.0,2.7875,2.7195121951219514,3.0365853658536586,0.0
-118.25,34.07,18.0,2.2545,192500.0,3.026056338028169,3.3413685847589423,3.368584758942457,0.0
-118.25,34.07,16.0,2.3942,133300.0,3.1955555555555555,3.2981651376146788,3.6743119266055047,0.0
-118.22,34.09,40.0,1.875,150000.0,3.8333333333333335,4.110266159695818,3.688212927756654,0.0
-118.22,34.08,31.0,1.8173,154200.0,3.3675213675213675,3.0076335877862594,4.374045801526718,0.0
-118.22,34.08,34.0,1.9704,152100.0,3.0409252669039146,3.3976143141153083,4.184890656063618,0.0
-118.19,34.08,38.0,2.3409,115500.0,4.1644295302013425,4.718631178707224,4.011406844106464,0.0
-118.2,34.08,49.0,2.4375,114000.0,4.271844660194175,4.024390243902439,4.283536585365853,0.0
